task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
91	7b/86ed7b	20544.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap1)	COMPLETED	0	2026-02-03 23:57:48.445	1m 39s	1m 35s	100.2%	10.4 MB	14.3 MB	794.9 MB	201.3 MB
92	72/a65fab	20546.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap2)	COMPLETED	0	2026-02-03 23:57:48.522	1m 45s	1m 41s	100.2%	10.4 MB	14.3 MB	912.1 MB	220.2 MB
97	d3/932c72	20549.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap1)	COMPLETED	0	2026-02-03 23:59:33.180	29.9s	23.3s	108.1%	73.8 MB	121.6 MB	1.4 GB	795 MB
100	6a/1feb24	20548.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap2)	COMPLETED	0	2026-02-03 23:59:33.129	29.7s	26.5s	108.1%	73.7 MB	89.9 MB	1.5 GB	912.2 MB
98	96/19664b	20551.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap1)	COMPLETED	0	2026-02-03 23:59:33.257	2m 35s	2m 28s	108.5%	1.1 GB	1.3 GB	201.4 MB	204 MB
99	05/6a4d0e	20554.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap2)	COMPLETED	0	2026-02-03 23:59:33.370	2m 44s	2m 38s	109.5%	1.2 GB	1.4 GB	220.4 MB	220 MB
93	e6/3549d9	20547.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS_MAKEPAIRSFILE (primary_hap2)	COMPLETED	0	2026-02-03 23:57:57.834	6m 15s	6m 9s	335.7%	27 GB	40.3 GB	22.4 GB	20.9 GB
101	ad/8c9d69	20555.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:GAWK_PROCESS_PAIRS_FILE (primary_hap2)	COMPLETED	0	2026-02-04 00:04:12.917	4m 5s	3m 59s	133.0%	13 MB	23 MB	14.1 GB	14.2 GB
103	d2/28c51a	20557.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTMAP (primary_hap2)	COMPLETED	0	2026-02-04 00:04:12.999	4m 10s	4m 6s	165.8%	2.1 GB	3.6 GB	13.1 GB	6.6 GB
105	7c/64b83f	20559.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:PRETEXTSNAPSHOT (primary_hap2)	COMPLETED	0	2026-02-04 00:08:22.829	4.9s	1s	184.9%	11.5 MB	513.2 MB	179.5 MB	284.4 KB
89	ed/6f4c0e	20543.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_ZOOMIFY (primary_hap1)	COMPLETED	0	2026-02-03 23:57:48.329	11m 49s	11m 43s	764.9%	20.7 GB	235.5 GB	9.8 GB	9.5 GB
102	0b/fe8e0c	20556.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_CLOAD (primary_hap2)	COMPLETED	0	2026-02-04 00:04:12.960	5m 55s	5m 47s	109.5%	3.1 GB	19.6 GB	1.2 GB	426.3 MB
106	1f/0b73e8	20560.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_ZOOMIFY (primary_hap2)	COMPLETED	0	2026-02-04 00:10:07.837	4m 40s	4m 34s	215.7%	21.9 GB	236 GB	10.3 GB	10 GB
95	3d/677510	20552.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	COMPLETED	0	2026-02-03 23:59:33.294	17m 30s	17m 19s	1455.6%	20.7 GB	300.4 GB	10.4 GB	7.3 GB
94	f5/ed7101	20550.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	COMPLETED	0	2026-02-03 23:59:33.221	17m 40s	17m 26s	1445.9%	21.1 GB	300.7 GB	9.8 GB	6.9 GB
96	13/1d2edd	20553.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-03 23:59:33.333	17m 49s	17m 41s	509.9%	15.1 GB	16.4 GB	269.4 GB	90.6 GB
87	dc/9da5ad	20541.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:JUICERTOOLS_PRE (primary_hap1)	COMPLETED	0	2026-02-03 23:56:52.827	1h 53m 5s	1h 52m 58s	628.2%	19.1 GB	55.5 GB	1.2 TB	876.2 MB
104	21/c06a3e	20558.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:JUICERTOOLS_PRE (primary_hap2)	COMPLETED	0	2026-02-04 00:08:18.126	1h 59m 35s	1h 59m 29s	664.3%	19.7 GB	55 GB	1.3 TB	932.5 MB
