task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
84	1f/0522e1	21370.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_SCAFFOLDS (asm_hap2_scaffolds_final.fa)	COMPLETED	0	2026-02-06 02:40:10.182	5.2s	2s	99.8%	6.1 MB	10.7 MB	905 MB	53.5 KB
83	6d/faa721	21368.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS (primary_hap1)	COMPLETED	0	2026-02-06 02:30:25.392	11m 45s	11m 41s	100.1%	4.4 GB	5.9 GB	150.9 GB	3.8 GB
86	7c/993aac	21372.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_SCAFFOLDS (asm_hap1_scaffolds_final.fa)	COMPLETED	0	2026-02-06 02:42:10.181	5.2s	2s	100.9%	6.1 MB	10.7 MB	717.2 MB	44.6 KB
87	02/5063d5	21373.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap1)	COMPLETED	0	2026-02-06 02:42:10.218	1m 30s	1m 26s	100.2%	10.4 MB	14.3 MB	717.1 MB	182.8 MB
88	74/226c23	21374.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap2)	COMPLETED	0	2026-02-06 02:42:10.259	1m 40s	1m 36s	100.3%	10.4 MB	14.3 MB	905 MB	214.1 MB
94	08/61c1f2	21378.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap1)	COMPLETED	0	2026-02-06 02:43:50.283	24.8s	20.8s	107.8%	70.6 MB	89.4 MB	1.2 GB	717.1 MB
96	82/d4f1ee	21376.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap2)	COMPLETED	0	2026-02-06 02:43:50.203	30.2s	25.7s	107.6%	97 MB	121.4 MB	1.5 GB	905 MB
90	6d/e3051c	21379.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap1)	COMPLETED	0	2026-02-06 02:43:50.320	2m 20s	2m 17s	108.3%	934.1 MB	1.1 GB	183 MB	185.9 MB
93	29/0ac9cf	21381.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap2)	COMPLETED	0	2026-02-06 02:43:50.397	2m 35s	2m 30s	109.2%	1.3 GB	1.5 GB	214.2 MB	211.9 MB
85	f6/790063	21371.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS_MAKEPAIRSFILE (primary_hap2)	COMPLETED	0	2026-02-06 02:40:15.500	8m 55s	8m 52s	330.5%	36.1 GB	40.3 GB	29.9 GB	27.6 GB
