task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
79	33/f0de56	20912.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap2)	COMPLETED	0	2026-02-04 17:16:38.358	5.3s	0ms	74.9%	7.6 MB	11.9 MB	2.1 MB	36.9 KB
74	c1/2ae7f4	20910.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:BEDTOOLS_BAMTOBEDSORT (primary_hap1)	COMPLETED	0	2026-02-04 17:03:28.402	20m 40s	20m 36s	269.6%	33.7 GB	36.8 GB	234.8 GB	199 GB
81	94/4dbaab	20914.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_FLAGSTAT (primary_hap2)	COMPLETED	0	2026-02-04 17:16:38.425	9m 10s	9m 8s	139.1%	7.3 MB	208.4 MB	62.5 GB	5.5 KB
82	8a/f3c0d6	20915.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS (primary_hap1)	COMPLETED	0	2026-02-04 17:24:08.634	8m 25s	8m 21s	100.3%	3.4 GB	4.8 GB	92.6 GB	2.8 GB
83	62/d7d262	20918.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_SCAFFOLDS (asm_hap1_scaffolds_final.fa)	COMPLETED	0	2026-02-04 17:32:33.332	4.9s	2s	100.2%	6.1 MB	10.7 MB	714.9 MB	20 KB
77	62/bcd1cc	20907.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_STATS (primary_hap1)	COMPLETED	0	2026-02-04 17:03:28.296	30m 20s	30m 15s	143.2%	8.9 MB	209.9 MB	62.8 GB	301.1 KB
78	46/987618	20911.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:BEDTOOLS_BAMTOBEDSORT (primary_hap2)	COMPLETED	0	2026-02-04 17:16:38.323	19m 55s	19m 50s	269.6%	33.7 GB	36.8 GB	240 GB	204.8 GB
84	aa/217edd	20919.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:YAHS_MAKEPAIRSFILE (primary_hap1)	COMPLETED	0	2026-02-04 17:32:38.355	5m 20s	5m 16s	326.1%	23.2 GB	40.3 GB	19.2 GB	17.9 GB
87	0a/6f10e8	20924.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:GAWK_PROCESS_PAIRS_FILE (primary_hap1)	COMPLETED	0	2026-02-04 17:37:58.558	3m 20s	3m 15s	131.4%	12.9 MB	23 MB	12.1 GB	12.2 GB
88	cf/7a1ffe	20923.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:PAIRS_CREATE_CONTACT_MAPS:COOLER_CLOAD (primary_hap1)	COMPLETED	0	2026-02-04 17:37:58.526	3m 55s	3m 50s	113.1%	3.1 GB	19.6 GB	1 GB	348.5 MB
