task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
64	c5/e4a250	21050.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap1.3)	COMPLETED	0	2026-02-05 06:55:07.764	38m 10s	38m 7s	1529.6%	24.3 GB	33 GB	199.9 GB	202.4 GB
75	90/b30788	21059.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap2.6)	COMPLETED	0	2026-02-05 06:55:17.532	43m 55s	43m 45s	1531.7%	27.9 GB	36.5 GB	198.8 GB	201.2 GB
69	1f/f491db	21056.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap2.0)	COMPLETED	0	2026-02-05 06:55:17.421	44m	43m 55s	1543.1%	27.7 GB	36.3 GB	198.7 GB	201 GB
73	19/d31517	21052.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap2.4)	COMPLETED	0	2026-02-05 06:55:17.269	44m 50s	44m 46s	1562.2%	27.8 GB	36.3 GB	198.6 GB	201 GB
72	e5/2523f4	21053.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap2.3)	COMPLETED	0	2026-02-05 06:55:17.308	47m 10s	47m 6s	1554.0%	27.7 GB	36.4 GB	198.7 GB	201.2 GB
71	c1/a705e6	21054.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap2.2)	COMPLETED	0	2026-02-05 06:55:17.346	47m 50s	47m 43s	1541.9%	27.8 GB	36.3 GB	198.8 GB	201.2 GB
74	e3/a8d235	21057.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap2.5)	COMPLETED	0	2026-02-05 06:55:17.458	48m 40s	48m 34s	1533.8%	27.7 GB	36.1 GB	198.3 GB	200.7 GB
70	52/9f2671	21055.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_BWAMEM2ALIGNHIC (DurDul.cram.asm_hap2.1)	COMPLETED	0	2026-02-05 06:55:17.383	49m 25s	49m 23s	1540.5%	28.2 GB	36.7 GB	198.8 GB	201.2 GB
77	dd/e7087a	21060.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_MERGEDUP (primary_hap1)	COMPLETED	0	2026-02-05 07:33:17.469	2h 8m	2h 7m 55s	200.7%	831.4 MB	1.3 GB	141.7 GB	118.5 GB
82	91/aec7ef	21064.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_IDXSTATS (primary_hap1)	COMPLETED	0	2026-02-05 09:41:18.241	4.4s	0ms	103.1%	3.1 MB	4.3 MB	1.9 MB	14.7 KB
80	30/3be1da	21062.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING_STATS:SAMTOOLS_FLAGSTAT (primary_hap1)	COMPLETED	0	2026-02-05 09:41:18.154	8m 39s	8m 36s	140.5%	7.2 MB	208.4 MB	59.5 GB	5.5 KB
