task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
15	45/5a90d4	20734.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:MINIMAP2_INDEX (primary)	COMPLETED	0	2026-02-04 13:52:04.345	24.6s	22s	151.8%	4 GB	4.4 GB	657 MB	1.7 GB
12	c2/365b47	20733.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap1)	COMPLETED	0	2026-02-04 13:52:04.305	1m 20s	1m 16s	100.3%	10.4 MB	14.3 MB	657 MB	156 MB
13	5a/7814cc	20732.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap2)	COMPLETED	0	2026-02-04 13:52:04.266	1m 20s	1m 16s	100.2%	10.4 MB	14.3 MB	661.4 MB	156.7 MB
21	7e/b27148	20749.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap1)	COMPLETED	0	2026-02-04 13:53:24.005	9.9s	5.7s	98.8%	42.4 MB	50.4 MB	156.3 MB	26.2 KB
24	97/2f3106	20750.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:ASMSTATS (primary_hap2)	COMPLETED	0	2026-02-04 13:53:24.045	9.9s	5.6s	100.6%	47.1 MB	82.4 MB	157 MB	15.3 KB
16	00/ca2d98	20731.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_SPLITFA (primary)	COMPLETED	0	2026-02-04 13:52:04.226	2m 10s	2m 1s	101.1%	36.1 MB	44.5 MB	1.3 GB	827.7 MB
22	b2/ea436c	20751.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap2)	COMPLETED	0	2026-02-04 13:53:24.085	2m 5s	2m 2s	108.2%	900.4 MB	1.1 GB	156.8 MB	171.3 MB
19	be/a2535e	20752.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:GFASTATS (primary_hap1)	COMPLETED	0	2026-02-04 13:53:24.121	2m 5s	2m 2s	108.4%	864.2 MB	1.1 GB	156.1 MB	170.7 MB
25	6b/497510	20756.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:MINIMAP2_ALIGN_ASSEMBLY (primary)	COMPLETED	0	2026-02-04 13:54:14.012	2m 10s	2m 7s	981.6%	16.7 GB	19.7 GB	341.8 MB	2.8 GB
14	49/5c54e9	20729.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_PYFASTXINDEX (D_oxl_PB.fastq.gz)	COMPLETED	0	2026-02-04 13:52:04.142	10m 35s	10m 28s	100.1%	1.8 GB	1.9 GB	50.2 GB	2.3 GB
18	ae/338d7e	20755.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:MERQURYFK_MERQURYFK (primary)	COMPLETED	0	2026-02-04 13:53:24.249	13m 45s	13m 40s	513.1%	12.1 GB	16.4 GB	213.1 GB	71.6 GB
30	cc/da1205	20782.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-04 14:02:39.090	4m 35s	4m 31s	500.0%	4.3 GB	5.4 GB	7.5 GB	488.5 MB
20	c3/56f8c3	20754.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap1)	COMPLETED	0	2026-02-04 13:53:24.201	27m 25s	27m 11s	768.2%	6.8 GB	286.3 GB	8.7 GB	6.2 GB
23	d2/7b3a67	20753.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:GENOME_STATISTICS:BUSCO_BUSCO (primary_hap2)	COMPLETED	0	2026-02-04 13:53:24.161	29m	28m 46s	741.8%	7.5 GB	287.2 GB	8.7 GB	6.2 GB
27	6c/c350d9	20783.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-04 14:02:39.128	34m 50s	34m 47s	1813.5%	7.3 GB	8.8 GB	132.7 GB	16 GB
26	ac/faf406	20784.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-04 14:02:39.166	42m 25s	42m 19s	1509.7%	7.1 GB	8.7 GB	132.1 GB	16 GB
29	f5/8d779a	20786.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-04 14:02:39.241	46m 20s	41m 41s	1561.9%	7.2 GB	8.7 GB	131.9 GB	16 GB
28	c0/3ca001	20785.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:FASTX_MAP_LONG_READS:FASTXALIGN_MINIMAP2ALIGN (primary)	COMPLETED	0	2026-02-04 14:02:39.204	49m 55s	49m 49s	1343.2%	7.1 GB	8.5 GB	132.7 GB	16.1 GB
31	f8/b77371	20788.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_PBCSTAT (primary)	COMPLETED	0	2026-02-04 14:52:34.190	14.9s	5s	96.9%	59.4 MB	86.8 MB	128.2 MB	76.6 MB
32	7c/ba96cb	20789.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_CALCUTS (primary)	COMPLETED	0	2026-02-04 14:52:49.149	10.2s	0ms	108.5%	0	0	79.9 KB	444 B
33	21/d95eb0	20791.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_HISTPLOT (primary)	COMPLETED	0	2026-02-04 14:52:59.421	9.6s	2s	2504.2%	96.9 MB	16.5 GB	21 MB	114 KB
34	6a/35e7b5	20790.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_PURGEDUPS (primary)	COMPLETED	0	2026-02-04 14:52:59.384	24.7s	16s	100.1%	541.5 MB	987.9 MB	2.8 GB	269.9 KB
35	94/9315ab	20792.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:PURGEDUPS_GETSEQS (primary)	COMPLETED	0	2026-02-04 14:53:24.116	9.9s	1s	99.2%	50.3 MB	72.3 MB	656.9 MB	656.9 MB
36	cb/ca7aef	20793.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_HAPLOTIGS (primary)	COMPLETED	0	2026-02-04 14:53:34.117	4.9s	854ms	100.5%	6.3 MB	14.3 MB	28.1 MB	2.1 MB
37	5c/9467c7	20794.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:PURGING:CONCATENATE_HAPLOTYPES (primary)	COMPLETED	0	2026-02-04 14:53:34.154	9.9s	4s	100.4%	3.5 MB	15.6 MB	689.3 MB	689.3 MB
49	14/19e467	-	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_GENCRAMCHUNKS (2)	COMPLETED	-	2026-02-04 14:53:44.090	239ms	156ms	-	-	-	-	-
48	18/90bcb7	-	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:CRAMALIGN_GENCRAMCHUNKS (1)	COMPLETED	-	2026-02-04 14:53:44.088	341ms	258ms	-	-	-	-	-
45	37/416d99	20797.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_FAIDX (primary_hap1)	COMPLETED	0	2026-02-04 14:53:44.215	4.8s	2s	100.5%	6.1 MB	10.7 MB	629 MB	10.3 KB
47	63/f426ee	20801.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:SAMTOOLS_SPLITHEADER (DurOxy.cram)	COMPLETED	0	2026-02-04 14:53:44.371	4.7s	0ms	98.4%	3.1 MB	4.3 MB	289 KB	7.6 KB
41	d8/f8249e	20799.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:BAM_SAMTOOLS_MERGE_MARKDUP:SAMTOOLS_FAIDX (primary_hap2)	COMPLETED	0	2026-02-04 14:53:44.298	4.8s	2s	100.3%	6.1 MB	10.7 MB	689.4 MB	27.6 KB
46	96/fcb583	20802.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:HIC_MAPPING:SAMTOOLS_SPLITHEADER (DurOxy.cram)	COMPLETED	0	2026-02-04 14:53:44.410	4.7s	0ms	127.6%	3.1 MB	4.3 MB	289 KB	7.6 KB
40	2c/30021b	20803.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_CONTIGS (asm.htigs.all.fa)	COMPLETED	0	2026-02-04 14:53:44.446	4.6s	2s	100.6%	6.1 MB	10.7 MB	689.4 MB	27.6 KB
43	07/85b53a	20804.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:SCAFFOLDING:SCAFFOLDING_YAHS:SAMTOOLS_FAIDX_CONTIGS (asm.purged.fa)	COMPLETED	0	2026-02-04 14:53:44.481	4.6s	2s	100.7%	6.1 MB	10.7 MB	629 MB	10.3 KB
39	f1/151411	20800.shnsccadmin01	SANGERTOL_GENOMEASSEMBLY:GENOMEASSEMBLY:BGZIP_ASSEMBLIES (primary_hap2)	COMPLETED	0	2026-02-04 14:53:44.335	1m 20s	1m 18s	100.1%	10.2 MB	14.3 MB	689.4 MB	158.7 MB
